week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
33,Sat,1989-06-10,,Nürnberg,2–1,Bayern Munich,,,Dieter Pauly,/en/matches/fa92421e/Nurnberg-Bayern-Munich-June-10-1989-Bundesliga,,fa92421e
33,Sat,1989-06-10,,Stuttgart,2–1,Gladbach,,,Hans-Peter Dellwing,/en/matches/29d692e0/Stuttgart-Monchengladbach-June-10-1989-Bundesliga,,29d692e0
33,Sat,1989-06-10,,Uerdingen,1–3,S'gart Kickers,,,Gerd Zimmermann,/en/matches/9bc0a65e/Uerdingen-Stuttgarter-Kickers-June-10-1989-Bundesliga,,9bc0a65e
34,Sat,1989-06-17,,Bayern Munich,5–0,Bochum,,,Manfred Neuner,/en/matches/793061dd/Bayern-Munich-Bochum-June-17-1989-Bundesliga,,793061dd
34,Sat,1989-06-17,,Dortmund,3–2,Karlsruher,,,Manfred Harder,/en/matches/e4de5bcd/Dortmund-Karlsruher-June-17-1989-Bundesliga,,e4de5bcd
34,Sat,1989-06-17,,Gladbach,0–4,Hamburger SV,,,Karl-Heinz Tritschler,/en/matches/92aa5d55/Monchengladbach-Hamburger-SV-June-17-1989-Bundesliga,,92aa5d55
34,Sat,1989-06-17,,Hannover 96,1–1,Eint Frankfurt,,,Klaus Broska,/en/matches/1f6f44ec/Hannover-96-Eintracht-Frankfurt-June-17-1989-Bundesliga,,1f6f44ec
34,Sat,1989-06-17,,Leverkusen,0–1,Kaiserslautern,,,Siegfried Brehm,/en/matches/c0139251/Bayer-Leverkusen-Kaiserslautern-June-17-1989-Bundesliga,,c0139251
34,Sat,1989-06-17,,Mannheim,2–1,Köln,,,Heinz Werner,/en/matches/fd4d0029/Mannheim-Koln-June-17-1989-Bundesliga,,fd4d0029
34,Sat,1989-06-17,,S'gart Kickers,1–0,Nürnberg,,,Wolf-Rüdiger Umbach,/en/matches/66493950/Stuttgarter-Kickers-Nurnberg-June-17-1989-Bundesliga,,66493950
34,Sat,1989-06-17,,St Pauli,5–1,Uerdingen,,,Aron Schmidhuber,/en/matches/e42163f2/St-Pauli-Uerdingen-June-17-1989-Bundesliga,,e42163f2
34,Sat,1989-06-17,,Werder Bremen,3–0,Stuttgart,,,Joachim Kautschor,/en/matches/65c70f8f/Werder-Bremen-Stuttgart-June-17-1989-Bundesliga,,65c70f8f
